,day,seq_num,exposure_id,exposure_time,time
2022040600109,20220406,109,2022040600109,0.6,2022-04-06T20:10:36.952202
2022040600108,20220406,108,2022040600108,0.6,2022-04-06T20:10:31.243961
2022040600107,20220406,107,2022040600107,0.3,2022-04-06T20:10:28.192002
2022040600106,20220406,106,2022040600106,0.3,2022-04-06T20:10:22.927555
2022040600105,20220406,105,2022040600105,3.0,2022-04-06T20:09:36.202046
2022040600104,20220406,104,2022040600104,3.0,2022-04-06T20:09:30.649110
2022040600103,20220406,103,2022040600103,3.0,2022-04-06T20:09:25.095171
2022040600102,20220406,102,2022040600102,3.0,2022-04-06T20:09:19.545137
2022040600101,20220406,101,2022040600101,3.0,2022-04-06T20:09:14.001679
2022040600100,20220406,100,2022040600100,3.0,2022-04-06T20:09:08.444638
2022040600099,20220406,99,2022040600099,3.0,2022-04-06T20:09:02.897300
2022040600098,20220406,98,2022040600098,3.0,2022-04-06T20:08:57.347137
2022040600097,20220406,97,2022040600097,3.0,2022-04-06T20:08:51.793872
2022040600096,20220406,96,2022040600096,3.0,2022-04-06T20:08:46.245359
2022040600095,20220406,95,2022040600095,3.0,2022-04-06T20:08:40.694185
2022040600094,20220406,94,2022040600094,3.0,2022-04-06T20:08:35.135745
2022040600093,20220406,93,2022040600093,3.0,2022-04-06T20:08:29.580389
2022040600092,20220406,92,2022040600092,3.0,2022-04-06T20:08:24.032904
2022040600091,20220406,91,2022040600091,3.0,2022-04-06T20:08:18.487044
2022040600090,20220406,90,2022040600090,3.0,2022-04-06T20:08:12.940172
2022040600089,20220406,89,2022040600089,3.0,2022-04-06T20:08:07.378509
2022040600088,20220406,88,2022040600088,3.0,2022-04-06T20:08:01.816137
2022040600087,20220406,87,2022040600087,3.0,2022-04-06T20:07:56.269033
2022040600086,20220406,86,2022040600086,3.0,2022-04-06T20:07:50.709435
2022040500203,20220405,203,2022040500203,3.0,2022-04-05T21:13:35.729936
2022040500202,20220405,202,2022040500202,3.0,2022-04-05T21:13:30.174208
2022040500201,20220405,201,2022040500201,3.0,2022-04-05T21:13:24.615492
2022040500200,20220405,200,2022040500200,3.0,2022-04-05T21:13:19.070893
2022040500199,20220405,199,2022040500199,3.0,2022-04-05T21:13:13.517480
2022040500198,20220405,198,2022040500198,3.0,2022-04-05T21:13:07.974013
2022040500197,20220405,197,2022040500197,3.0,2022-04-05T21:13:02.416653
2022040500196,20220405,196,2022040500196,3.0,2022-04-05T21:12:56.874145
2022040500195,20220405,195,2022040500195,3.0,2022-04-05T21:12:51.314763
2022040500194,20220405,194,2022040500194,3.0,2022-04-05T21:12:45.762353
2022040500193,20220405,193,2022040500193,3.0,2022-04-05T21:12:11.926377
2022040500192,20220405,192,2022040500192,3.0,2022-04-05T21:07:19.938752
2022040500191,20220405,191,2022040500191,3.0,2022-04-05T21:07:14.375170
2022040500190,20220405,190,2022040500190,3.0,2022-04-05T21:07:08.824290
2022040500189,20220405,189,2022040500189,3.0,2022-04-05T21:07:03.269254
2022040500188,20220405,188,2022040500188,3.0,2022-04-05T21:06:57.727523
2022040500187,20220405,187,2022040500187,3.0,2022-04-05T21:06:52.173291
2022040500186,20220405,186,2022040500186,3.0,2022-04-05T21:06:46.622463
2022040500185,20220405,185,2022040500185,3.0,2022-04-05T21:06:41.073042
2022040500184,20220405,184,2022040500184,3.0,2022-04-05T21:06:35.526274
2022040500183,20220405,183,2022040500183,3.0,2022-04-05T21:06:29.969778
2022040500182,20220405,182,2022040500182,3.0,2022-04-05T21:05:55.835816
2022040500181,20220405,181,2022040500181,3.0,2022-04-05T21:04:45.189017
2022040500180,20220405,180,2022040500180,3.0,2022-04-05T21:03:47.801186
2022040500179,20220405,179,2022040500179,3.0,2022-04-05T21:03:42.250392
2022040500178,20220405,178,2022040500178,3.0,2022-04-05T21:03:36.702907
2022040500177,20220405,177,2022040500177,3.0,2022-04-05T21:03:31.152139
2022040500176,20220405,176,2022040500176,3.0,2022-04-05T21:03:25.603012
2022040500175,20220405,175,2022040500175,3.0,2022-04-05T21:03:20.045160
2022040500174,20220405,174,2022040500174,3.0,2022-04-05T21:03:14.496595
2022040500173,20220405,173,2022040500173,3.0,2022-04-05T21:03:08.940228
2022040500172,20220405,172,2022040500172,3.0,2022-04-05T21:03:03.385736
2022040500171,20220405,171,2022040500171,3.0,2022-04-05T21:02:57.833759
2022040500170,20220405,170,2022040500170,8.0,2022-04-05T20:56:06.104582
2022040500169,20220405,169,2022040500169,8.0,2022-04-05T20:55:55.356836
2022040500168,20220405,168,2022040500168,7.6,2022-04-05T20:55:44.960203
2022040500167,20220405,167,2022040500167,7.6,2022-04-05T20:55:34.598476
2022040500166,20220405,166,2022040500166,7.2,2022-04-05T20:55:24.658441
2022040500165,20220405,165,2022040500165,7.2,2022-04-05T20:55:14.615167
2022040500164,20220405,164,2022040500164,6.8,2022-04-05T20:55:04.917881
2022040500163,20220405,163,2022040500163,6.8,2022-04-05T20:54:55.355207
2022040500162,20220405,162,2022040500162,6.4,2022-04-05T20:54:46.197766
2022040500161,20220405,161,2022040500161,6.4,2022-04-05T20:54:36.868216
2022040500160,20220405,160,2022040500160,6.0,2022-04-05T20:54:28.120242
2022040500159,20220405,159,2022040500159,6.0,2022-04-05T20:54:19.225604
2022040500158,20220405,158,2022040500158,5.6,2022-04-05T20:54:10.785646
2022040500157,20220405,157,2022040500157,5.6,2022-04-05T20:54:02.436477
2022040500156,20220405,156,2022040500156,5.2,2022-04-05T20:53:54.454309
2022040500155,20220405,155,2022040500155,5.2,2022-04-05T20:53:46.453453
2022040500154,20220405,154,2022040500154,4.8,2022-04-05T20:53:38.909153
2022040500153,20220405,153,2022040500153,4.8,2022-04-05T20:53:31.270528
2022040500152,20220405,152,2022040500152,4.4,2022-04-05T20:53:23.974904
2022040500151,20220405,151,2022040500151,4.4,2022-04-05T20:53:16.736113
2022040500150,20220405,150,2022040500150,4.0,2022-04-05T20:53:09.892594
2022040500149,20220405,149,2022040500149,4.0,2022-04-05T20:53:02.957076
2022040500148,20220405,148,2022040500148,3.6,2022-04-05T20:52:56.528648
2022040500147,20220405,147,2022040500147,3.6,2022-04-05T20:52:50.115487
2022040500146,20220405,146,2022040500146,3.2,2022-04-05T20:52:44.166553
2022040500145,20220405,145,2022040500145,3.2,2022-04-05T20:52:38.180934
2022040500144,20220405,144,2022040500144,2.8,2022-04-05T20:52:32.506415
2022040500143,20220405,143,2022040500143,2.8,2022-04-05T20:52:26.913449
2022040500142,20220405,142,2022040500142,2.4,2022-04-05T20:52:21.771768
2022040500141,20220405,141,2022040500141,2.4,2022-04-05T20:52:16.487717
2022040500140,20220405,140,2022040500140,2.0,2022-04-05T20:52:11.675928
2022040500139,20220405,139,2022040500139,2.0,2022-04-05T20:52:06.911607
2022040500138,20220405,138,2022040500138,1.6,2022-04-05T20:52:02.571001
2022040500137,20220405,137,2022040500137,1.6,2022-04-05T20:51:55.911470
2022040500136,20220405,136,2022040500136,1.2,2022-04-05T20:51:51.861229
2022040500135,20220405,135,2022040500135,1.2,2022-04-05T20:51:45.575905
2022040500134,20220405,134,2022040500134,0.8,2022-04-05T20:51:41.949766
2022040500133,20220405,133,2022040500133,0.8,2022-04-05T20:51:36.146451
2022040500132,20220405,132,2022040500132,0.4,2022-04-05T20:51:32.814392
2022040500131,20220405,131,2022040500131,0.4,2022-04-05T20:51:27.272376
2022040500130,20220405,130,2022040500130,4.0,2022-04-05T20:48:57.923081
2022040500129,20220405,129,2022040500129,4.0,2022-04-05T20:48:51.179026
2022040500128,20220405,128,2022040500128,3.8,2022-04-05T20:48:44.525984
2022040500127,20220405,127,2022040500127,3.8,2022-04-05T20:48:37.861070
2022040500126,20220405,126,2022040500126,3.6,2022-04-05T20:48:31.519423
2022040500125,20220405,125,2022040500125,3.6,2022-04-05T20:48:25.087807
2022040500124,20220405,124,2022040500124,3.4,2022-04-05T20:48:18.889980
2022040500123,20220405,123,2022040500123,3.4,2022-04-05T20:48:12.606341
2022040500122,20220405,122,2022040500122,3.2,2022-04-05T20:48:06.470629
2022040500121,20220405,121,2022040500121,3.2,2022-04-05T20:48:00.347063
2022040500120,20220405,120,2022040500120,3.0,2022-04-05T20:47:54.458868
2022040500119,20220405,119,2022040500119,3.0,2022-04-05T20:47:48.547242
2022040500118,20220405,118,2022040500118,2.8,2022-04-05T20:47:42.911491
2022040500117,20220405,117,2022040500117,2.8,2022-04-05T20:47:37.309384
2022040500116,20220405,116,2022040500116,2.6,2022-04-05T20:47:31.960110
2022040500115,20220405,115,2022040500115,2.6,2022-04-05T20:47:26.444973
2022040500114,20220405,114,2022040500114,2.4,2022-04-05T20:47:21.301909
2022040500113,20220405,113,2022040500113,2.4,2022-04-05T20:47:16.038741
2022040500112,20220405,112,2022040500112,2.2,2022-04-05T20:47:11.101664
2022040500111,20220405,111,2022040500111,2.2,2022-04-05T20:47:06.060120
2022040500110,20220405,110,2022040500110,2.0,2022-04-05T20:47:01.218964
2022040500109,20220405,109,2022040500109,2.0,2022-04-05T20:46:56.272788
2022040500108,20220405,108,2022040500108,1.8,2022-04-05T20:46:51.571661
2022040500107,20220405,107,2022040500107,1.8,2022-04-05T20:46:44.725567
2022040500106,20220405,106,2022040500106,1.6,2022-04-05T20:46:40.329647
2022040500105,20220405,105,2022040500105,1.6,2022-04-05T20:46:33.728774
2022040500104,20220405,104,2022040500104,1.4,2022-04-05T20:46:29.403866
2022040500103,20220405,103,2022040500103,1.4,2022-04-05T20:46:23.072906
2022040500102,20220405,102,2022040500102,1.2,2022-04-05T20:46:19.031727
2022040500101,20220405,101,2022040500101,1.2,2022-04-05T20:46:12.920137
2022040500100,20220405,100,2022040500100,1.0,2022-04-05T20:46:09.078508
2022040500099,20220405,99,2022040500099,1.0,2022-04-05T20:46:03.132848
2022040500098,20220405,98,2022040500098,0.8,2022-04-05T20:45:59.575173
2022040500097,20220405,97,2022040500097,0.8,2022-04-05T20:45:53.829953
2022040500096,20220405,96,2022040500096,0.6,2022-04-05T20:45:50.485461
2022040500095,20220405,95,2022040500095,0.6,2022-04-05T20:45:44.935401
2022040500094,20220405,94,2022040500094,0.4,2022-04-05T20:45:41.620173
2022040500093,20220405,93,2022040500093,0.4,2022-04-05T20:45:36.192681
2022040500092,20220405,92,2022040500092,0.2,2022-04-05T20:45:33.144644
2022040500091,20220405,91,2022040500091,0.2,2022-04-05T20:45:27.815898
2022040500090,20220405,90,2022040500090,3.0,2022-04-05T20:41:11.502039
2022040500089,20220405,89,2022040500089,3.0,2022-04-05T20:41:05.952307
2022040500088,20220405,88,2022040500088,3.0,2022-04-05T20:41:00.399802
2022040500087,20220405,87,2022040500087,3.0,2022-04-05T20:40:54.849147
2022040500086,20220405,86,2022040500086,3.0,2022-04-05T20:40:49.303519
2022040500085,20220405,85,2022040500085,3.0,2022-04-05T20:40:43.747326
2022040500084,20220405,84,2022040500084,3.0,2022-04-05T20:40:38.202001
2022040500083,20220405,83,2022040500083,3.0,2022-04-05T20:40:32.636372
2022040500082,20220405,82,2022040500082,3.0,2022-04-05T20:40:27.080178
2022040500081,20220405,81,2022040500081,3.0,2022-04-05T20:40:21.525851
2022040500080,20220405,80,2022040500080,3.0,2022-04-05T20:35:52.227194
2022040500079,20220405,79,2022040500079,3.0,2022-04-05T20:35:46.667198
2022040500078,20220405,78,2022040500078,3.0,2022-04-05T20:35:41.111894
2022040500077,20220405,77,2022040500077,3.0,2022-04-05T20:35:35.561014
2022040500076,20220405,76,2022040500076,3.0,2022-04-05T20:35:30.008777
