,day,seq_num,exposure_id,exposure_time,time,Flux
2022020800085,20220208,85,2022020800085,1.0,2022-02-08T15:06:39.218501,35260.796875
2022020800084,20220208,84,2022020800084,1.0,2022-02-08T15:06:35.618247,35257.8671875
2022020800083,20220208,83,2022020800083,1.0,2022-02-08T15:06:32.001949,35260.8671875
2022020800082,20220208,82,2022020800082,1.0,2022-02-08T15:06:28.374618,35257.44921875
2022020800081,20220208,81,2022020800081,1.0,2022-02-08T15:06:24.757802,35262.546875
2022020800080,20220208,80,2022020800080,1.0,2022-02-08T15:06:21.135577,35257.99609375
2022020800079,20220208,79,2022020800079,1.0,2022-02-08T15:06:17.517093,35261.05859375
2022020800078,20220208,78,2022020800078,1.0,2022-02-08T15:06:13.896441,35262.35546875
2022020800077,20220208,77,2022020800077,1.0,2022-02-08T15:06:10.279244,35256.5625
2022020800076,20220208,76,2022020800076,1.0,2022-02-08T15:05:06.794883,35252.46875
2022020700028,20220207,28,2022020700028,15.0,2022-02-07T17:51:10.369996,631.9751586914062
2022020700027,20220207,27,2022020700027,15.0,2022-02-07T17:48:55.991298,943.4871215820312
2022020700026,20220207,26,2022020700026,15.0,2022-02-07T17:47:43.260262,418.8951110839844
2022020700025,20220207,25,2022020700025,1.0,2022-02-07T17:47:32.731887,27.794471740722656
2022020700024,20220207,24,2022020700024,1.0,2022-02-07T17:47:29.104158,27.80088996887207
2022020700023,20220207,23,2022020700023,1.0,2022-02-07T17:47:25.470943,27.78129768371582
2022020700022,20220207,22,2022020700022,1.0,2022-02-07T17:47:21.853824,27.785968780517578
2022020700021,20220207,21,2022020700021,1.0,2022-02-07T17:47:18.217352,27.78858757019043
2022020700020,20220207,20,2022020700020,1.0,2022-02-07T17:47:14.593666,27.794116973876953
2022020700019,20220207,19,2022020700019,1.0,2022-02-07T17:47:10.966327,27.784996032714844
2022020700018,20220207,18,2022020700018,1.0,2022-02-07T17:47:07.345639,27.779258728027344
2022020700017,20220207,17,2022020700017,1.0,2022-02-07T17:47:03.716227,27.79656982421875
2022020700016,20220207,16,2022020700016,1.0,2022-02-07T17:47:00.098537,27.776275634765625
2022020700015,20220207,15,2022020700015,1.0,2022-02-07T17:46:56.457702,27.794063568115234
2022020700014,20220207,14,2022020700014,1.0,2022-02-07T17:46:52.836514,27.779438018798828
2022020700013,20220207,13,2022020700013,1.0,2022-02-07T17:46:49.218730,27.796539306640625
2022020700012,20220207,12,2022020700012,1.0,2022-02-07T17:46:45.598310,27.7799072265625
2022020700011,20220207,11,2022020700011,1.0,2022-02-07T17:46:41.959834,27.790294647216797
2021120200185,20211202,185,2021120200185,2.0,2021-12-02T18:22:07.112597,38341.21875
2021120200184,20211202,184,2021120200184,2.0,2021-12-02T18:22:02.498940,38342.80078125
2021120200183,20211202,183,2021120200183,2.0,2021-12-02T18:21:57.888490,38342.3515625
2021120200182,20211202,182,2021120200182,2.0,2021-12-02T18:21:53.270168,38344.0625
2021120200181,20211202,181,2021120200181,2.0,2021-12-02T18:21:48.660374,38343.90625
2021120200180,20211202,180,2021120200180,2.0,2021-12-02T18:21:44.038440,38341.0625
2021120200179,20211202,179,2021120200179,2.0,2021-12-02T18:21:39.418408,38341.7890625
2021120200178,20211202,178,2021120200178,2.0,2021-12-02T18:21:34.791082,38341.34765625
2021120200177,20211202,177,2021120200177,2.0,2021-12-02T18:21:30.168709,38341.66796875
2021120200176,20211202,176,2021120200176,2.0,2021-12-02T18:21:25.530316,38333.56640625
2021120200115,20211202,115,2021120200115,4.0,2021-12-02T17:37:19.633443,70031.1328125
2021120200114,20211202,114,2021120200114,4.0,2021-12-02T17:37:12.682200,70033.5078125
2021120200113,20211202,113,2021120200113,3.8,2021-12-02T17:37:05.972273,66538.5390625
2021120200112,20211202,112,2021120200112,3.8,2021-12-02T17:36:59.273309,66538.2421875
2021120200111,20211202,111,2021120200111,3.6,2021-12-02T17:36:52.761479,63049.48046875
2021120200110,20211202,110,2021120200110,3.6,2021-12-02T17:36:46.299640,63049.8125
2021120200109,20211202,109,2021120200109,3.4,2021-12-02T17:36:40.083601,59554.5546875
2021120200108,20211202,108,2021120200108,3.4,2021-12-02T17:36:33.841841,59554.859375
2021120200107,20211202,107,2021120200107,3.2,2021-12-02T17:36:27.697625,56052.15234375
2021120200106,20211202,106,2021120200106,3.2,2021-12-02T17:36:21.508413,56052.8046875
2021120200105,20211202,105,2021120200105,3.0,2021-12-02T17:36:15.695179,52553.015625
2021120200104,20211202,104,2021120200104,3.0,2021-12-02T17:36:09.788823,52554.52734375
2021120200103,20211202,103,2021120200103,2.8,2021-12-02T17:36:04.164728,49043.2109375
2021120200102,20211202,102,2021120200102,2.8,2021-12-02T17:35:58.364134,49047.828125
2021120200101,20211202,101,2021120200101,2.6,2021-12-02T17:35:52.712494,45536.8984375
2021120200100,20211202,100,2021120200100,2.6,2021-12-02T17:35:47.291421,45540.8203125
2021120200099,20211202,99,2021120200099,2.4,2021-12-02T17:35:42.089303,42029.0703125
2021120200098,20211202,98,2021120200098,2.4,2021-12-02T17:35:36.829980,42031.6953125
2021120200097,20211202,97,2021120200097,2.2,2021-12-02T17:35:31.725839,38520.05859375
2021120200096,20211202,96,2021120200096,2.2,2021-12-02T17:35:26.615469,38520.0703125
2021120200095,20211202,95,2021120200095,2.0,2021-12-02T17:35:21.632876,35009.0546875
2021120200094,20211202,94,2021120200094,2.0,2021-12-02T17:35:16.645834,35009.046875
2021120200093,20211202,93,2021120200093,1.8,2021-12-02T17:35:11.936049,31496.26171875
2021120200092,20211202,92,2021120200092,1.8,2021-12-02T17:35:05.063525,31499.103515625
2021120200091,20211202,91,2021120200091,1.6,2021-12-02T17:35:00.556555,27986.380859375
2021120200090,20211202,90,2021120200090,1.6,2021-12-02T17:34:53.890242,27989.73046875
2021120200089,20211202,89,2021120200089,1.4,2021-12-02T17:34:49.685146,24477.59765625
2021120200088,20211202,88,2021120200088,1.4,2021-12-02T17:34:43.277877,24478.2890625
2021120200087,20211202,87,2021120200087,1.2,2021-12-02T17:34:39.096704,20970.87109375
2021120200086,20211202,86,2021120200086,1.2,2021-12-02T17:34:32.925135,20972.47265625
2021120200085,20211202,85,2021120200085,1.0,2021-12-02T17:34:29.009997,17466.53515625
2021120200084,20211202,84,2021120200084,1.0,2021-12-02T17:34:22.903142,17468.3046875
2021120200083,20211202,83,2021120200083,0.8,2021-12-02T17:34:19.125353,13965.3720703125
2021120200082,20211202,82,2021120200082,0.8,2021-12-02T17:34:13.311886,13966.34375
2021120200081,20211202,81,2021120200081,0.6,2021-12-02T17:34:09.809299,10467.1181640625
2021120200080,20211202,80,2021120200080,0.6,2021-12-02T17:34:04.174291,10469.0341796875
2021120200079,20211202,79,2021120200079,0.4,2021-12-02T17:34:00.812934,6971.45166015625
2021120200078,20211202,78,2021120200078,0.4,2021-12-02T17:33:55.442595,6973.63427734375
2021120200077,20211202,77,2021120200077,0.2,2021-12-02T17:33:52.422906,3481.7783203125
2021120200076,20211202,76,2021120200076,0.2,2021-12-02T17:33:47.022025,3480.88525390625
2021120200075,20211202,75,2021120200075,2.0,2021-12-02T17:27:15.352068,35057.78125
2021120200074,20211202,74,2021120200074,2.0,2021-12-02T17:27:10.726332,35056.66796875
2021120200073,20211202,73,2021120200073,2.0,2021-12-02T17:27:06.096027,35058.0546875
2021120200072,20211202,72,2021120200072,2.0,2021-12-02T17:27:01.455759,35057.640625
2021120200071,20211202,71,2021120200071,2.0,2021-12-02T17:26:56.828504,35060.76953125
2021120200070,20211202,70,2021120200070,2.0,2021-12-02T17:26:52.206899,35058.96484375
2021120200069,20211202,69,2021120200069,2.0,2021-12-02T17:26:47.579850,35058.05859375
2021120200068,20211202,68,2021120200068,2.0,2021-12-02T17:26:42.942460,35057.48046875
2021120200067,20211202,67,2021120200067,2.0,2021-12-02T17:26:38.311593,35061.70703125
2021120200066,20211202,66,2021120200066,2.0,2021-12-02T17:26:33.676198,35055.2578125
2021113000078,20211130,78,2021113000078,2.0,2021-11-30T21:55:41.731732,43802.87109375
2021113000077,20211130,77,2021113000077,2.0,2021-11-30T21:55:37.118913,43801.9453125
2021113000076,20211130,76,2021113000076,2.0,2021-11-30T21:55:32.468762,43803.8984375
2021113000075,20211130,75,2021113000075,2.0,2021-11-30T21:55:27.843865,43801.83203125
2021113000074,20211130,74,2021113000074,2.0,2021-11-30T21:55:23.217093,43800.23828125
2021113000073,20211130,73,2021113000073,2.0,2021-11-30T21:55:18.605079,43801.40234375
2021113000072,20211130,72,2021113000072,2.0,2021-11-30T21:55:13.971308,43804.671875
2021113000071,20211130,71,2021113000071,2.0,2021-11-30T21:55:09.358274,43803.81640625
2021113000070,20211130,70,2021113000070,2.0,2021-11-30T21:55:04.734362,43806.2265625
2021113000069,20211130,69,2021113000069,2.0,2021-11-30T21:55:00.120412,43802.42578125
2021110400115,20211104,115,2021110400115,2.0,2021-11-04T20:47:50.837974,39312.30859375
2021110400114,20211104,114,2021110400114,2.0,2021-11-04T20:47:46.226850,39307.12890625
2021110400113,20211104,113,2021110400113,2.0,2021-11-04T20:47:41.609504,39308.40625
2021110400112,20211104,112,2021110400112,2.0,2021-11-04T20:47:36.991035,39309.58984375
2021110400111,20211104,111,2021110400111,2.0,2021-11-04T20:47:32.371460,39309.984375
2021110400110,20211104,110,2021110400110,2.0,2021-11-04T20:47:27.747082,39308.7734375
2021110400109,20211104,109,2021110400109,2.0,2021-11-04T20:47:23.127031,39307.58984375
2021110400108,20211104,108,2021110400108,2.0,2021-11-04T20:47:18.526966,39307.83203125
2021110400107,20211104,107,2021110400107,2.0,2021-11-04T20:47:13.906709,39309.359375
2021110400106,20211104,106,2021110400106,2.0,2021-11-04T20:47:09.286823,39311.4765625
2021110400105,20211104,105,2021110400105,2.0,2021-11-04T20:47:04.667965,39310.07421875
2021110400104,20211104,104,2021110400104,2.0,2021-11-04T20:47:00.041176,39310.86328125
2021110400103,20211104,103,2021110400103,2.0,2021-11-04T20:46:55.429836,39309.203125
2021110400102,20211104,102,2021110400102,2.0,2021-11-04T20:46:50.816058,39313.16015625
2021110400101,20211104,101,2021110400101,2.0,2021-11-04T20:46:46.201477,39306.06640625
2021110400100,20211104,100,2021110400100,4.0,2021-11-04T20:43:55.565357,19.15377426147461
2021110400099,20211104,99,2021110400099,4.0,2021-11-04T20:43:48.741018,19.350187301635742
2021110400098,20211104,98,2021110400098,3.8,2021-11-04T20:43:42.026330,18.511911392211914
2021110400097,20211104,97,2021110400097,3.8,2021-11-04T20:43:35.173159,18.77283477783203
2021110400096,20211104,96,2021110400096,3.6,2021-11-04T20:43:28.503244,18.169017791748047
2021110400095,20211104,95,2021110400095,3.6,2021-11-04T20:43:22.069995,18.490394592285156
2021110400094,20211104,94,2021110400094,3.4,2021-11-04T20:43:15.825323,17.36153793334961
2021110400093,20211104,93,2021110400093,3.4,2021-11-04T20:43:09.424189,17.002779006958008
2021110400092,20211104,92,2021110400092,3.2,2021-11-04T20:43:03.328530,16.044795989990234
2021110400091,20211104,91,2021110400091,3.2,2021-11-04T20:42:57.288583,16.167089462280273
2021110400090,20211104,90,2021110400090,3.0,2021-11-04T20:42:51.463391,15.203886032104492
2021110400089,20211104,89,2021110400089,3.0,2021-11-04T20:42:45.656352,14.967339515686035
2021110400088,20211104,88,2021110400088,2.8,2021-11-04T20:42:40.040827,14.223470687866211
2021110400087,20211104,87,2021110400087,2.8,2021-11-04T20:42:34.318694,14.171152114868164
2021110400086,20211104,86,2021110400086,2.6,2021-11-04T20:42:28.721528,13.271027565002441
2021110400085,20211104,85,2021110400085,2.6,2021-11-04T20:42:23.211654,13.188191413879395
2021110400084,20211104,84,2021110400084,2.4,2021-11-04T20:42:17.986631,12.008374214172363
2021110400083,20211104,83,2021110400083,2.4,2021-11-04T20:42:12.722469,11.969879150390625
2021110400082,20211104,82,2021110400082,2.2,2021-11-04T20:42:07.710448,10.901016235351562
2021110400081,20211104,81,2021110400081,2.2,2021-11-04T20:42:02.676378,11.004023551940918
2021110400080,20211104,80,2021110400080,2.0,2021-11-04T20:41:57.735560,10.138267517089844
2021110400079,20211104,79,2021110400079,2.0,2021-11-04T20:41:52.933111,10.060131072998047
2021110400078,20211104,78,2021110400078,1.8,2021-11-04T20:41:48.180964,8.946803092956543
2021110400077,20211104,77,2021110400077,1.8,2021-11-04T20:41:41.401821,8.765089988708496
2021110400076,20211104,76,2021110400076,1.6,2021-11-04T20:41:36.922784,7.656237602233887
2021110400075,20211104,75,2021110400075,1.6,2021-11-04T20:41:30.343477,7.6441426277160645
2021110400074,20211104,74,2021110400074,1.4,2021-11-04T20:41:26.058995,6.563605308532715
2021110400073,20211104,73,2021110400073,1.4,2021-11-04T20:41:19.614307,6.4609527587890625
2021110400072,20211104,72,2021110400072,1.2,2021-11-04T20:41:15.264638,5.493913650512695
2021110400071,20211104,71,2021110400071,1.2,2021-11-04T20:41:09.019161,5.491498947143555
2021110400070,20211104,70,2021110400070,1.0,2021-11-04T20:41:05.069593,4.5358967781066895
2021110400069,20211104,69,2021110400069,1.0,2021-11-04T20:40:58.714976,4.593405723571777
2021110400068,20211104,68,2021110400068,0.8,2021-11-04T20:40:54.860448,3.6843371391296387
2021110400067,20211104,67,2021110400067,0.8,2021-11-04T20:40:49.089524,3.7461776733398438
2021110400066,20211104,66,2021110400066,0.6,2021-11-04T20:40:45.436273,2.8013744354248047
2021110400065,20211104,65,2021110400065,0.6,2021-11-04T20:40:39.645546,2.8139808177948
2021110400064,20211104,64,2021110400064,0.4,2021-11-04T20:40:36.255798,1.9092639684677124
2021110400063,20211104,63,2021110400063,0.4,2021-11-04T20:40:30.877579,1.9974274635314941
2021110400062,20211104,62,2021110400062,0.2,2021-11-04T20:40:27.626417,1.0192162990570068
2021110400061,20211104,61,2021110400061,0.2,2021-11-04T20:40:22.338477,1.0329399108886719
2021110200077,20211102,77,2021110200077,2.0,2021-11-02T21:57:46.481374,54965.3046875
2021110200076,20211102,76,2021110200076,2.0,2021-11-02T21:57:41.841037,54972.2421875
2021110200075,20211102,75,2021110200075,2.0,2021-11-02T21:57:37.215233,54984.90234375
2021110200074,20211102,74,2021110200074,2.0,2021-11-02T21:57:32.580314,54988.25390625
2021110200073,20211102,73,2021110200073,2.0,2021-11-02T21:57:27.942223,54997.84765625
2021110200072,20211102,72,2021110200072,2.0,2021-11-02T21:57:23.304202,55009.515625
2021110200071,20211102,71,2021110200071,2.0,2021-11-02T21:57:18.673560,55016.9140625
2021110200070,20211102,70,2021110200070,2.0,2021-11-02T21:57:12.147120,55034.24609375
2021110200069,20211102,69,2021110200069,2.0,2021-11-02T21:57:07.522456,55042.81640625
2021110200068,20211102,68,2021110200068,2.0,2021-11-02T21:57:02.880642,55047.1484375
2021110200067,20211102,67,2021110200067,2.0,2021-11-02T21:56:20.153674,55129.296875
2021101300172,20211013,172,2021101300172,4.0,2021-10-13T15:54:06.344490,79256.71875
2021101300171,20211013,171,2021101300171,4.0,2021-10-13T15:53:59.199746,79249.015625
2021101300170,20211013,170,2021101300170,3.8,2021-10-13T15:53:52.354870,75275.0234375
2021101300169,20211013,169,2021101300169,3.8,2021-10-13T15:53:45.741780,75276.171875
2021101300168,20211013,168,2021101300168,3.6,2021-10-13T15:53:39.310155,71312.6953125
2021101300167,20211013,167,2021101300167,3.6,2021-10-13T15:53:32.698775,71317.3046875
